Format Version,1.21,Take Name,flow81,Capture Frame Rate,250.000000,Export Frame Rate,200.000000,Capture Start Time,2016-05-30 12.13.04 AM,Total Frames in Take,28647,Total Exported Frames,14593,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
6852,27.540000,-0.513812,-0.045002,0.856631,0.012438,-870.506287,902.006409,445.994049,0.520478
6853,27.545000,-0.516296,-0.044154,0.855182,0.012348,-871.425476,900.229492,446.686798,0.681031
6854,27.550000,-0.519468,-0.044986,0.853243,0.010296,-872.322083,898.572266,447.405823,0.363378
6855,27.555000,-0.523863,-0.040717,0.850768,0.010195,-873.153809,896.610657,448.229248,0.267655
6856,27.560000,-0.528133,-0.034085,0.848419,0.009953,-874.052856,894.684326,449.238800,0.372043
6857,27.565000,-0.532083,-0.033208,0.845996,0.008689,-875.096497,893.270203,449.998077,0.283487
6858,27.570000,-0.536514,-0.033676,0.843178,0.008356,-876.260071,891.987183,450.801605,0.250437
6859,27.575000,-0.541251,-0.032172,0.840212,0.007483,-877.300415,890.592285,451.579315,0.380222
6860,27.580000,-0.546139,-0.030504,0.837112,0.006660,-878.313293,889.233276,452.448914,0.427188
6861,27.585000,-0.550049,-0.027266,0.834664,0.006160,-879.324524,887.936890,453.060242,0.726989
6862,27.590000,-0.554337,-0.021359,0.832008,0.004196,-880.101868,886.431824,453.776794,0.741310
6863,27.595000,-0.558115,-0.021076,0.829494,0.001573,-880.942078,885.401978,454.488556,0.347679
6864,27.600000,-0.560788,-0.022432,0.827655,-0.000848,-881.731506,884.611633,455.033051,0.364975
6865,27.605000,-0.562699,-0.019782,0.826421,-0.002533,-882.440308,883.619934,455.439362,0.306241
6866,27.610000,-0.564238,-0.016520,0.825440,-0.003450,-883.210510,882.485413,455.803070,0.287741
6867,27.615000,-0.565235,-0.014760,0.824784,-0.004856,-883.939697,881.529785,456.122375,0.288238
6868,27.620000,-0.567460,-0.013731,0.823257,-0.007004,-884.478210,880.600891,456.514038,0.401152
6869,27.625000,-0.568749,-0.017118,0.822287,-0.008757,-885.162537,880.120789,456.809235,0.480767
6870,27.630000,-0.570796,-0.014888,0.820918,-0.008038,-885.819580,879.128357,457.187561,0.336975
6871,27.635000,-0.572926,-0.011829,0.819488,-0.007377,-886.531189,878.066467,457.544525,0.330680
6872,27.640000,-0.574899,-0.012933,0.818091,-0.007131,-887.152832,877.452148,457.942871,0.343156
6873,27.645000,-0.577103,-0.013945,0.816515,-0.007822,-887.625854,876.926208,458.144226,0.329443
6874,27.650000,-0.579083,-0.015834,0.815077,-0.007835,-888.122803,876.420654,458.279297,0.375707
6875,27.655000,-0.581153,-0.015181,0.813610,-0.008326,-888.606567,875.675354,458.354675,0.604995
6876,27.660000,-0.582737,-0.016070,0.812441,-0.009959,-889.081848,875.082764,458.319183,0.604677
6877,27.665000,-0.583735,-0.015970,0.811715,-0.010877,-889.479309,874.526550,458.271820,0.600878
6878,27.670000,-0.584453,-0.014754,0.811216,-0.011194,-889.743958,873.921631,458.224365,0.576200
6879,27.675000,-0.584508,-0.014359,0.811184,-0.011213,-889.984863,873.374268,458.070251,0.546386
6880,27.680000,-0.584352,-0.015034,0.811276,-0.011780,-890.098999,872.916931,457.890106,0.541754
6881,27.685000,-0.584522,-0.015108,0.811155,-0.011562,-890.209229,872.236145,457.783630,0.569556
6882,27.690000,-0.584419,-0.016396,0.811225,-0.009990,-890.371948,871.545654,457.607880,0.494752
6883,27.695000,-0.583900,-0.020192,0.811540,-0.007550,-890.566650,870.968689,457.307770,0.513391
6884,27.700000,-0.583750,-0.023412,0.811580,-0.005055,-890.702332,870.318604,457.138794,0.465425
6885,27.705000,-0.583624,-0.027085,0.811569,-0.002291,-890.884155,869.706726,456.924347,0.342815
6886,27.710000,-0.583995,-0.030214,0.811195,-0.000018,-891.032776,869.027649,456.830414,0.366484
6887,27.715000,-0.584478,-0.034783,0.810660,0.002285,-891.212585,868.538391,456.734711,0.417354
6888,27.720000,-0.584780,-0.035581,0.810398,0.004629,-891.497192,867.761169,456.585907,0.508693
6889,27.725000,-0.585463,-0.038908,0.809739,0.006498,-891.709778,867.300049,456.502777,0.462042
6890,27.730000,-0.586601,-0.041865,0.808759,0.007418,-891.815430,866.909851,456.441467,0.473758
6891,27.735000,-0.587619,-0.044673,0.807862,0.008213,-891.896790,866.580444,456.361328,0.457812
6892,27.740000,-0.588108,-0.046909,0.807373,0.008834,-891.941895,866.318115,456.228851,0.434676
6893,27.745000,-0.588375,-0.048386,0.807100,0.007946,-891.934998,866.186279,456.017487,0.392571
6894,27.750000,-0.587977,-0.048135,0.807397,0.008767,-891.858459,865.925354,455.724304,0.343328
6895,27.755000,-0.587495,-0.048337,0.807755,0.006735,-891.716675,865.930115,455.449768,0.424211
6896,27.760000,-0.586850,-0.044612,0.808447,0.005524,-891.495117,865.610718,455.229645,0.209692
6897,27.765000,-0.585431,-0.046828,0.809366,0.001868,-891.264954,866.002930,454.826660,0.343092
6898,27.770000,-0.583904,-0.042865,0.810690,-0.000644,-890.973083,865.882629,454.452423,0.335249
6899,27.775000,-0.582240,-0.040045,0.812025,-0.002900,-890.526733,866.014832,454.001465,0.328422
6900,27.780000,-0.580777,-0.041057,0.813003,-0.006280,-889.978333,866.584290,453.562103,0.535344
6901,27.785000,-0.578013,-0.033638,0.815297,-0.007771,-889.536682,866.539978,452.820343,0.409605
6902,27.790000,-0.575461,-0.030808,0.817175,-0.010965,-888.991638,866.933350,452.176361,0.453846
6903,27.795000,-0.572243,-0.027998,0.819479,-0.014416,-888.454468,867.413147,451.370300,0.562108
6904,27.800000,-0.569282,-0.024328,0.821594,-0.017589,-887.945313,867.821838,450.663361,0.634492
6905,27.805000,-0.565447,-0.019087,0.824274,-0.021864,-887.498901,868.034485,449.526611,0.293736
6906,27.810000,-0.562269,-0.018783,0.826279,-0.027654,-886.843628,868.774475,448.641052,0.431976
6907,27.815000,-0.558958,-0.013299,0.828495,-0.031370,-886.193298,868.940979,447.691559,0.436343
6908,27.820000,-0.556121,-0.006557,0.830314,-0.035567,-885.357056,869.016541,446.789795,0.527677
6909,27.825000,-0.551882,-0.003911,0.833012,-0.038750,-884.560486,869.371094,445.673431,0.612526
6910,27.830000,-0.546976,-0.003769,0.835993,-0.043803,-883.884521,869.855774,444.411713,0.429615
6911,27.835000,-0.542200,-0.001805,0.838870,-0.048083,-883.023987,870.044617,443.189056,0.575166
6912,27.840000,-0.536385,-0.001282,0.842368,-0.052013,-882.265076,870.235413,441.843475,0.448006
6913,27.845000,-0.531277,0.003976,0.845515,-0.053219,-881.306763,869.861389,440.542450,0.560013
6914,27.850000,-0.525623,0.006065,0.848902,-0.055218,-880.324646,869.587158,439.173615,0.404702
6915,27.855000,-0.519759,0.005459,0.852473,-0.055765,-879.373779,869.420227,437.825165,0.545318
6916,27.860000,-0.512818,0.007200,0.856737,-0.054475,-878.463501,868.997070,436.438019,0.315554
6917,27.865000,-0.504952,0.000437,0.861387,-0.055104,-877.680176,869.308350,434.820068,0.332262
6918,27.870000,-0.497974,0.007084,0.865689,-0.050546,-876.810608,868.290771,433.418976,0.397596
6919,27.875000,-0.491602,0.006470,0.869561,-0.046371,-875.916504,867.860901,432.269440,0.532899
6920,27.880000,-0.484142,0.002531,0.873973,-0.042080,-875.311523,867.708313,430.838745,0.303782
6921,27.885000,-0.478167,0.008530,0.877345,-0.039359,-874.426147,866.796692,429.684692,0.432842
6922,27.890000,-0.472184,0.009550,0.880767,-0.034651,-873.611267,866.300598,428.542145,0.468120
6923,27.895000,-0.465502,0.010041,0.884481,-0.029997,-872.936951,865.874634,427.305237,0.544617
6924,27.900000,-0.458932,0.009296,0.888003,-0.027318,-872.317078,865.581726,426.006073,0.432255
6925,27.905000,-0.450951,0.005530,0.892193,-0.024575,-871.859985,865.536499,424.600830,0.564105
6926,27.910000,-0.443676,0.007166,0.895926,-0.020436,-871.278992,865.065857,423.231995,0.456696
6927,27.915000,-0.436974,0.007319,0.899210,-0.020521,-870.699707,864.856628,421.956665,0.405447
6928,27.920000,-0.429726,0.007148,0.902733,-0.018892,-870.205383,864.700317,420.656555,0.498615
6929,27.925000,-0.421934,0.009384,0.906423,-0.016787,-869.826904,864.445801,419.234528,0.586614
6930,27.930000,-0.415280,0.012012,0.909434,-0.018125,-869.238647,864.365417,417.870422,0.440076
6931,27.935000,-0.407456,0.014171,0.912919,-0.018914,-868.903198,864.363342,416.348206,0.298493
6932,27.940000,-0.400262,0.018371,0.916035,-0.018220,-868.315369,864.281982,414.946930,0.587675
6933,27.945000,-0.392003,0.027083,0.919334,-0.020599,-867.862793,863.985962,413.242279,0.385050
6934,27.950000,-0.383347,0.031735,0.922788,-0.022360,-867.316650,864.149841,411.503021,0.351653
6935,27.955000,-0.374499,0.040708,0.926013,-0.024342,-866.731262,864.021790,409.709839,0.292207
6936,27.960000,-0.364626,0.045709,0.929599,-0.028361,-866.297058,864.133240,407.966705,0.550701
6937,27.965000,-0.354317,0.053430,0.932993,-0.033610,-865.934937,864.092346,406.051483,0.412694
6938,27.970000,-0.343455,0.060086,0.936560,-0.035828,-865.619873,864.117676,404.249847,0.300398
6939,27.975000,-0.332479,0.068896,0.939762,-0.039482,-865.312500,863.929199,402.418243,0.266810
6940,27.980000,-0.322084,0.073856,0.942791,-0.044185,-864.815552,864.143188,400.589722,0.476640
6941,27.985000,-0.310682,0.077991,0.946132,-0.047202,-864.772949,864.330994,398.773712,0.390285
6942,27.990000,-0.300067,0.087217,0.948602,-0.050078,-864.592773,864.034119,397.048248,0.400213
6943,27.995000,-0.290274,0.092953,0.950964,-0.052605,-864.344299,863.978943,395.388977,0.492726
6944,28.000000,-0.280758,0.098071,0.953131,-0.055659,-864.188232,864.022583,393.818634,0.564994
6945,28.005000,-0.270486,0.098185,0.955872,-0.059216,-864.315857,864.278137,392.189453,0.514568
6946,28.010000,-0.261875,0.103840,0.957545,-0.061211,-864.260681,864.121704,390.812592,0.546964
6947,28.015000,-0.254151,0.107924,0.958986,-0.064073,-864.117310,864.025513,389.430969,0.541220
6948,28.020000,-0.246740,0.111548,0.960328,-0.066680,-864.117188,863.854736,388.119659,0.520469
6949,28.025000,-0.239461,0.114360,0.961742,-0.068063,-864.195496,863.672852,386.856720,0.541164
6950,28.030000,-0.232323,0.115864,0.963231,-0.069197,-864.243652,863.573181,385.614075,0.582818
6951,28.035000,-0.224791,0.116854,0.964853,-0.069809,-864.484192,863.416992,384.355133,0.417161
6952,28.040000,-0.219981,0.119844,0.965623,-0.069405,-864.313477,863.089417,383.281769,0.504771
6953,28.045000,-0.213886,0.117183,0.967316,-0.069426,-864.435303,863.181763,382.129395,0.444279
6954,28.050000,-0.208683,0.118955,0.968312,-0.068363,-864.500549,862.853699,381.188660,0.461672
6955,28.055000,-0.203672,0.122355,0.969097,-0.066315,-864.474060,862.389893,380.170837,0.311793
6956,28.060000,-0.198887,0.120989,0.970465,-0.063262,-864.534485,862.246460,379.053802,0.445456
6957,28.065000,-0.193142,0.124121,0.971335,-0.061636,-864.706970,861.695801,378.177246,0.363300
6958,28.070000,-0.187967,0.126140,0.972226,-0.059445,-864.700195,861.316772,377.136688,0.414685
6959,28.075000,-0.183061,0.125415,0.973351,-0.057853,-864.564270,861.151550,376.051117,0.423950
6960,28.080000,-0.177888,0.126333,0.974274,-0.056452,-864.523010,860.859375,375.112762,0.459631
6961,28.085000,-0.171454,0.128049,0.975352,-0.053819,-864.881042,860.469421,374.105560,0.592172
6962,28.090000,-0.166365,0.130368,0.976000,-0.052447,-864.884460,860.165588,373.235504,0.594561
6963,28.095000,-0.161129,0.132278,0.976677,-0.051406,-864.980774,859.913147,372.405151,0.684393
6964,28.100000,-0.156404,0.133640,0.977315,-0.050334,-865.074707,859.750610,371.670349,0.692111
6965,28.105000,-0.150530,0.131817,0.978563,-0.048781,-865.660522,859.898499,370.979950,0.448878
6966,28.110000,-0.147735,0.134571,0.978622,-0.048615,-865.767395,859.593811,370.288208,0.292855
6967,28.115000,-0.144794,0.134047,0.979192,-0.047432,-866.073975,859.625854,369.849487,0.293622
6968,28.120000,-0.144187,0.135850,0.979066,-0.046740,-866.130371,859.419250,369.470490,0.333768
6969,28.125000,-0.142997,0.134122,0.979523,-0.045803,-866.433472,859.566650,369.352997,0.289811
6970,28.130000,-0.143609,0.133381,0.979560,-0.045252,-866.611511,859.588379,369.262390,0.277812
6971,28.135000,-0.145331,0.131808,0.979542,-0.044744,-866.745850,859.681763,369.249817,0.349688
6972,28.140000,-0.147058,0.130413,0.979471,-0.044751,-866.955933,859.743958,369.380310,0.350989
6973,28.145000,-0.149431,0.128903,0.979308,-0.044829,-867.244019,859.806274,369.587036,0.403749
6974,28.150000,-0.151936,0.127497,0.979066,-0.045706,-867.574158,859.856750,369.803741,0.350593
6975,28.155000,-0.154986,0.124424,0.978954,-0.046327,-867.895447,860.084534,370.121796,0.358107
6976,28.160000,-0.159055,0.120309,0.978776,-0.047176,-868.029724,860.463928,370.679932,0.739886
6977,28.165000,-0.163065,0.119429,0.978182,-0.048028,-868.361572,860.358276,370.983612,0.463164
6978,28.170000,-0.168297,0.116258,0.977627,-0.049047,-868.477600,860.585510,371.477936,0.327128
6979,28.175000,-0.173699,0.114450,0.976878,-0.049386,-868.698792,860.747009,372.079712,0.329766
