0.16621,0,-0.98609
0.111667,0,-0.993746
0.0560964,0,-0.998425
0,0,-1
-0.0560964,0,-0.998425
-0.111667,0,-0.993746
-0.16621,0,-0.98609
0.141358,-0.0457443,-0.988901
0.0853621,-0.0460396,-0.995286
0.0285466,-0.0461894,-0.998525
-0.0285466,-0.0461894,-0.998525
-0.0853621,-0.0460396,-0.995286
-0.141358,-0.0457443,-0.988901
0.115129,-0.093141,-0.988974
0.0578526,-0.0936074,-0.993927
0,-0.0937645,-0.995594
-0.0578526,-0.0936074,-0.993927
-0.115129,-0.093141,-0.988974
0.0876635,-0.141843,-0.986
0.0293215,-0.14233,-0.989385
-0.0293215,-0.14233,-0.989385
-0.0876635,-0.141843,-0.986
0.141358,0.0457443,-0.988901
0.115129,0.093141,-0.988974
0.0876635,0.141843,-0.986
0.0853621,0.0460396,-0.995286
0.0578526,0.0936074,-0.993927
0.0293215,0.14233,-0.989385
0.0285466,0.0461894,-0.998525
0,0.0937645,-0.995594
-0.0293215,0.14233,-0.989385
-0.0285466,0.0461894,-0.998525
-0.0578526,0.0936074,-0.993927
-0.0876635,0.141843,-0.986
-0.0853621,0.0460396,-0.995286
-0.115129,0.093141,-0.988974
-0.141358,0.0457443,-0.988901
