6,8
20,8
33,8
46,8
60,8
73,8
87,8
100,8
114,8
6,26
20,26
33,26
46,26
60,26
73,26
87,26
100,26
114,26
6,44
20,44
33,44
46,44
60,44
73,44
87,44
100,44
114,44
6,62
20,62
33,62
46,62
60,62
73,62
87,62
100,62
114,62
6,80
20,80
33,80
46,80
60,80
73,80
87,80
100,80
114,80
6,98
20,98
33,98
46,98
60,98
73,98
87,98
100,98
114,98
6,116
20,116
33,116
46,116
60,116
73,116
87,116
100,116
114,116
6,134
20,134
33,134
46,134
60,134
73,134
87,134
100,134
114,134
6,152
20,152
33,152
46,152
60,152
73,152
87,152
100,152
114,152
