TIMESTAMPms	M81GYROx	M81GYROy	M81GYROz	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
20061	0.00641051	-0.0175357	0.0131413	0.913466	0.0264014	5300	-0.405946
20065	0.00597926	-0.0172079	0.0134301	-0.20024	-0.507124	4780	-0.83627
20071	0.00521897	-0.016461	0.0133234	-0.679486	-0.448814	5160	-0.577486
20076	0.00380367	-0.0145758	0.0126013	-0.697336	-0.533077	5200	-0.478062
20081	0.00201516	-0.0121479	0.0112945	0.900453	-0.0240117	5210	-0.43382
20087	0.000301656	-0.0101959	0.00959912	0	0	5730	0
20091				0.556879	-0.0387081	4730	-0.82765
20092	-0.00109483	-0.00902905	0.00737102				
20097	-0.00186967	-0.00824097	0.00611813	0.918777	-0.0498988	5280	-0.391495
20102	-0.00208938	-0.00753314	0.00484628	0.674115	-0.459075	5150	-0.575713
20107	-0.00216781	-0.00687654	0.00399067	0.896483	0.0135685	5220	-0.439038
20112	-0.00210117	-0.0068079	0.00337947	-0.716189	-0.334742	5210	-0.609628
20118	-0.00166576	-0.00788376	0.00304243	-0.925719	-0.0240185	5220	-0.377446
20123	-0.000799014	-0.00940693	0.00292683	0.364723	-0.490377	5220	-0.789386
20129	0.00031502	-0.0104886	0.0029754	0	0	5720	0
20133	0.00161295	-0.0110503	0.00323165	-0.744766	0	4730	-0.66479
20138	0.00279546	-0.0111759	0.00370851	0.46934	-0.440227	5200	-0.764677
20144	0.00360984	-0.011271	0.00445332	0.91422	0.0254583	5290	-0.404382
20155	0.00330789	-0.0122937	0.0055905	-0.921529	-0.0119901	10880	-0.383742
20159	0.00233867	-0.0126827	0.00554337	0.863859	-0.0517223	4740	-0.50022
20165	0.00148026	-0.0127013	0.00519236	-0.607211	-0.232929	5180	-0.757405
20170	0.000114199	-0.0120212	0.00472687	0.870103	0.0752452	5230	-0.486216
20176	-0.00112498	-0.0104999	0.00366283	0	0	5860	0
20181	-0.00267326	-0.00831139	0.00200719	-0.946645	-0.274349	5090	-0.159058
20186	-0.00372815	-0.00694923	0.000644895	0.0976333	-0.562841	5180	-0.818716
20191	-0.00486617	-0.00598194	-0.000518751	0.307251	-0.050808	5190	-0.950113
20196	-0.00596895	-0.00561257	-0.00144636	0.715087	0.0508031	5320	-0.694759
20201	-0.00650128	-0.00598078	-0.00209901	0.532864	-4.65036e-10	4920	-0.844201
20206	-0.00652124	-0.00662534	-0.00251262	0.905316	0.0507939	4960	-0.417663
20212	-0.00593116	-0.00770199	-0.00269637	0.872054	-0.0254446	5250	-0.487571
20217	-0.00479905	-0.00870141	-0.00277475	-0.669606	0.44496	5280	-0.592766
20222	-0.00332043	-0.00957628	-0.00264544	0.772581	0.0119875	5140	-0.632138
20227	-0.00191601	-0.010012	-0.00244284	0.690631	-0.439053	5230	-0.572709
20232	-0.000462868	-0.0102645	-0.0022479	-0.891885	0.0499403	5210	-0.448548
20238	0.00105197	-0.0108048	-0.00202397	0.686761	-0.498994	5230	-0.525347
20243	0.00252772	-0.0109007	-0.00183747	0.497785	0	5210	-0.867186
20248	0.00376129	-0.0101354	-0.0018182	0.666942	-0.505943	5230	-0.545346
20253	0.00458169	-0.00889746	-0.0020173	0.675609	-0.462901	5210	-0.571848
20259	0.00468125	-0.00773681	-0.00230035	-0.492467	0.0428224	5280	-0.867331
20264	0.0040066	-0.00705575	-0.0027002	0.498989	-0.050813	5150	-0.864681
20269	0.00281895	-0.00679469	-0.00312215	0.885477	-0.00599541	5220	-0.460995
20274	0.00140237	-0.00651457	-0.00353184	-0.292769	-0.0508418	5220	-0.953058
20279	0.000503583	-0.005939	-0.00402166	-0.992484	5.66761e-09	5250	0.107715
20285	-0.000446268	-0.00551389	-0.00454655	-0.864904	-0.0517256	5180	-0.498443
20290	-0.0012563	-0.00478954	-0.00503779	0	0	5710	0
20295	-0.00199983	-0.00426224	-0.0060077	0.665415	0.505818	4710	-0.545891
20306	-0.00302044	-0.00495584	-0.00675304	-0.90681	-0.0508777	10990	-0.418352
20311	-0.00313924	-0.00558677	-0.00671801	-0.657745	-0.563643	4680	-0.497962
20316	-0.00316183	-0.00596643	-0.00647531	0	0	5720	0
20321	-0.00306073	-0.00658122	-0.00593486	0.526983	0	4710	-0.847885
20326	-0.0027787	-0.00701271	-0.00543952	-0.993066	0.0488834	5230	0.0898809
20332	-0.00250585	-0.00746247	-0.00478541	0.692501	-0.518384	5230	-0.500782
20337	-0.00204062	-0.00749914	-0.00426346	-0.868042	0.0119902	5220	-0.492932
20342	-0.00159987	-0.00714947	-0.00392098	0.5309	0.0119927	5640	-0.845353
20348	-0.00109198	-0.00664866	-0.00379461	0	0	5580	0
20352	-0.000842971	-0.00606773	-0.00395915	0.931389	0	4470	-0.364021
20358	-0.000886407	-0.00570522	-0.00411833	0	0	5660	0
20363	-0.00124593	-0.00531144	-0.00441187	0.379396	0.264238	5180	-0.886697
20369	-0.00176422	-0.00466346	-0.00463131	0	0	5800	0
20374	-0.00226643	-0.00419267	-0.0049416	0.877141	-0.050789	4920	-0.47399
20379	-0.00303429	-0.00423196	-0.0052633	0.497224	-0.050807	4530	-0.865657
20384	-0.00401662	-0.00423001	-0.00568194	0	0	5710	0
20389	-0.00483393	-0.00437083	-0.00581346	0.510642	-0.0195706	4670	-0.857603
20394	-0.00499073	-0.00481017	-0.00563956	0.490636	0.01199	5250	-0.869339
20400	-0.00447792	-0.00548616	-0.00520762	0	0	5690	0
20405	-0.00286648	-0.00568947	-0.00466424	0.45831	0	4730	-0.886888
20410	-0.00165909	-0.00557208	-0.00441869	-0.201451	-0.462733	5210	-0.861346
20415	-0.000225825	-0.00519283	-0.00431518	0.632033	-0.51489	5250	-0.576236
20421	0.000765991	-0.00489836	-0.00446439	0	0	5750	0
20425	0.00106903	-0.00489863	-0.00489685	-0.884245	-0.074346	4660	-0.460142
20431	0.000789476	-0.00495159	-0.00520482	-0.920263	-0.00119518	5200	-0.391261
20436	0.000144999	-0.00480603	-0.00578304	0	0	5740	0
20441	-0.00073152	-0.00404815	-0.00653298	-0.911388	-0.0503107	4720	-0.4043
20447	-0.0018225	-0.00356139	-0.00695455	0	0	5710	0
20458	-0.00393188	-0.00149422	-0.00832969	0	0	11400	0
20463	-0.00482708	-0.000481667	-0.00929393	0.712419	-0.510907	4610	-0.480099
20468	-0.00555421	0.000280359	-0.0104024	0	0	5470	0
20473	-0.00605834	0.00052847	-0.0114298	-0.81029	-0.284692	4910	-0.510832
20478	-0.00628755	0.000613167	-0.0121181	0.896387	0.0119891	4610	-0.439278
20483	-0.00629837	0.000607761	-0.0128124	0.680918	-0.53219	5010	-0.501335
20488	-0.00607556	0.000739786	-0.0131791	0.886748	0.00718808	5270	-0.461219
20493	-0.00591538	0.000846603	-0.0133389	0.195028	0.453036	5180	-0.869427
20499	-0.00595602	0.000851863	-0.0134025	0	0	5720	0
20504	-0.00590732	0.000421924	-0.0135325	0.922316	-0.0119901	4950	-0.381847
20509	-0.00568226	-0.000372927	-0.0137014	0.483796	-0.0509355	5440	-0.871761
20515	-0.00505867	-0.00111654	-0.013952	0	0	5640	0
20520	-0.00407019	-0.00134472	-0.014298	0	0	4930	0
20525	-0.0031719	-0.000991083	-0.0144737	-0.550416	0	4630	-0.83482
20530	-0.0026921	-0.000501577	-0.0145264	0.888755	-0.0259425	5230	-0.457381
20536	-0.00236123	0.000155088	-0.0146326	0	0	5710	0
20540	-0.00246942	0.000849862	-0.0145105	-0.855939	0.00799195	4750	-0.513738
20546	-0.00284787	0.00121855	-0.0145137	0.893804	-0.00121488	5260	-0.447713
20551	-0.00365537	0.0017254	-0.0146993	0	0	5640	0
20556	-0.0048728	0.00204666	-0.0151361	0	0	5220	0
20561	-0.00584043	0.0022839	-0.0155041	-0.512093	0	4710	-0.85696
20567	-0.00702176	0.00267459	-0.0158041	0	0	5730	0
20572	-0.00848775	0.00301943	-0.0161286	0	0	5210	0
20577	-0.010317	0.00300767	-0.0163499	-0.22391	0.474658	4730	-0.849225
20582	-0.0119392	0.00241871	-0.0163391	0.445925	0	5230	-0.89496
20588	-0.0128725	0.00146332	-0.0161359	0	0	5770	0
20592	-0.0128613	0.000540862	-0.0157029	0.0467406	-0.0256179	4630	-0.996884
20603	-0.00984572	6.1327e-05	-0.0143354	0.151236	-0.684685	10850	-0.712669
20608	-0.00842385	0.00026365	-0.0139026	0.700321	-0.549637	4840	-0.454436
20613	-0.00649745	0.000275076	-0.0135714	-0.0419933	0.0355656	5190	-0.99679
20619	-0.00483465	-4.71508e-05	-0.0134998	0.687308	-0.499392	5220	-0.525765
20624	-0.00366906	-0.000326589	-0.0135832	0.930679	-0.325743	5250	-0.156067
20629	-0.00303498	-0.000175382	-0.0137284	-0.0347023	0.0164169	5580	-0.999258
20635	-0.00311026	0.000488885	-0.0139332	0.201321	-0.462742	5280	-0.861372
20640	-0.00345048	0.0013264	-0.0141334	0	0	5810	0
20645	-0.00407163	0.00211802	-0.0143915	0.678293	-0.50726	4910	-0.528423
20650	-0.00480189	0.00287597	-0.014668	0	0	5020	0
20655	-0.00566036	0.00362774	-0.0150086	0.870103	-0.0752452	4700	-0.486216
20661	-0.00654775	0.00410075	-0.0152659	0	0	5980	0
20666	-0.00854748	0.00434771	-0.0155454	-0.539896	-0.0510178	4520	-0.838169
20671	-0.00971326	0.00406555	-0.0155293	0.718846	-0.47463	5180	-0.504588
20676	-0.0107667	0.00340623	-0.0154308	0	0	5680	0
20681	-0.0112153	0.00285312	-0.0154331	0.681073	0.480473	4720	-0.550472
20686	-0.0111035	0.00278564	-0.0155476	0.693171	-0.523047	5230	-0.492502
20692	-0.0105832	0.0028243	-0.0157392	0	0	5700	0
20697	-0.00987207	0.00286067	-0.0159873	0.89417	0	4720	-0.447272
20702	-0.00918546	0.00270768	-0.0161895	0.696689	-0.534224	5220	-0.4778
20708	-0.00844623	0.00245393	-0.0162719	0	0	5780	0
20712	-0.00775365	0.002175	-0.0162664	0.505369	-0.0256072	4650	-0.860562
20718	-0.00686339	0.0022267	-0.0161816	-0.0429584	0	5220	-0.999073
20723	-0.00601903	0.00262121	-0.016038	0	0	5720	0
20728	-0.00529234	0.00327604	-0.015999	0.863455	0	4770	-0.501068
20733	-0.00485279	0.00396515	-0.0159126	-0.0672763	-0.00799546	5170	-0.996007
20739	-0.00470953	0.00456411	-0.0158652	0.8857	-0.0264209	5240	-0.462585
20744	-0.00509692	0.00503321	-0.0160446	0.857619	-0.0239975	5250	-0.512446
20755	-0.00615386	0.00564962	-0.0166057	0.654183	-0.51838	10930	-0.547678
20760	-0.00662739	0.00573686	-0.0167842	0	0	5170	0
20765	-0.00702756	0.00594548	-0.0169673	0.884245	-0.074346	4720	-0.460142
20770	-0.00719254	0.00605712	-0.01699	0.673846	-0.540947	5220	-0.501592
20775	-0.00752013	0.0060924	-0.0170372	0.722088	-0.504266	5250	-0.470027
20780	-0.00763925	0.00584442	-0.0169851	0.90602	-0.0240176	5170	-0.42249
20786	-0.00748731	0.00529106	-0.0168948	0.871051	-0.0512298	5240	-0.485043
20791	-0.00737051	0.00464918	-0.0169641	0.678302	-0.495557	5410	-0.539402
20797	-0.00717126	0.00409212	-0.0169617	0	0	6050	0
20802	-0.00700104	0.00331752	-0.0169455	0.704676	-0.521096	4880	-0.480066
20807	-0.00698278	0.00269417	-0.0167911	0.682413	-0.482618	5020	-0.547342
20813	-0.00695536	0.00229611	-0.016626	0	0	5760	0
20817	-0.00654085	0.00211035	-0.0161281	0.871558	0.0273201	4540	-0.488659
20822	-0.00613248	0.00226284	-0.0157997	0.527958	0	4860	-0.84922
20827	-0.00561498	0.00269399	-0.015469	0.918777	0.0498988	5260	-0.391495
20833	-0.0052403	0.00314648	-0.0152407	0.162371	0.49997	5240	-0.850617
20838	-0.00512143	0.00361878	-0.0150995	0.90681	0.0508777	5190	-0.418352
20843	-0.00528354	0.00409713	-0.0151384	0.88722	0.025476	5220	-0.45993
20848	-0.005706	0.00469149	-0.0152553	0.871121	-0.0752479	5250	-0.484424
20853	-0.00621316	0.00492084	-0.0154454	-0.511796	-0.698863	5150	-0.498482
20859	-0.00647213	0.00501426	-0.0155332	0.900453	-0.0240117	5260	-0.43382
20864	-0.00668374	0.00515577	-0.0156538	0	0	5690	0
20869	-0.00694953	0.00517816	-0.0158614	0.714158	-0.431037	4730	-0.549867
20874	-0.00723439	0.00491652	-0.0159766	0.435243	-0.522052	5310	-0.733079
20880	-0.00752609	0.00408457	-0.0159567	0	0	5610	0
20885	-0.00778798	0.00350008	-0.0157955	0.526735	-0.00143248	4710	-0.849778
20890	-0.00770703	0.00317524	-0.0155985	0.85592	0	5240	-0.513833
20896	-0.00745965	0.00279394	-0.015358	0	0	5710	0
20906	-0.00619454	0.00114983	-0.0148754	0.905252	0.0119896	10850	-0.420706
20911	-0.00536093	0.000655729	-0.0147388	0	0	4940	0
20917	-0.0044816	0.000958011	-0.0144327	0	0	5560	0
20922	-0.00373979	0.00187641	-0.014222	0.88165	0.0240012	4920	-0.470155
20927	-0.00334698	0.00289092	-0.0140672	0.873223	-0.0629744	4900	-0.479726
20932	-0.00334359	0.00346097	-0.0140787	0.893325	0.050911	4870	-0.446028
20937	-0.00358299	0.00394469	-0.0143186	0.458787	0.024016	5220	-0.88811
20943	-0.00409647	0.00432986	-0.0147959	0	0	5710	0
20947	-0.00486644	0.00460277	-0.0153747	0.897919	-0.0135491	4760	-0.436093
20953	-0.00574628	0.00460307	-0.015916	0.812502	0.00163687	5150	-0.581012
20958	-0.00639621	0.00442166	-0.0164091	0.896007	0.0119918	5760	-0.440054
20963	-0.00678572	0.0042166	-0.016903	0.673858	0.531608	5170	-0.511555
20969	-0.00691102	0.00399247	-0.0173632	0	0	5380	0
20973	-0.00679886	0.00367445	-0.0177081	0.502009	0.0136818	4560	-0.862797
20979	-0.00645002	0.00305564	-0.018108	0	0	5740	0
20984	-0.00575229	0.00186274	-0.0184039	0	0	5220	0
20989	-0.00476069	0.000672252	-0.0184074	0.695837	0.533571	4710	-0.477216
20995	-0.00396311	0.00011559	-0.0181773	0	0	5790	0
21000	-0.00277012	-9.97304e-05	-0.0176479	0	0	5160	0
21005	-0.00216133	-1.87889e-05	-0.0171514	0.718433	0.487716	4710	-0.492555
21010	-0.00201758	1.82761e-06	-0.0169084	0.646184	-0.498485	5220	-0.574964
21016	-0.00207082	0.000144603	-0.0168036	0	0	5720	0
21020	-0.00222179	0.00077448	-0.0170096	-0.0650837	-0.0231307	4710	-0.997607
21026	-0.0022544	0.00146232	-0.0171392	0.0234253	0.0399045	5190	-0.997235
21031	-0.00233357	0.00266851	-0.0173956	0.631571	-0.554792	5240	-0.540011
21037	-0.00220736	0.00359743	-0.0176893	0	0	5800	0
21041	-0.00225753	0.00452779	-0.0179181	0.679341	-0.472349	4660	-0.558576
21046	-0.00264899	0.00545957	-0.0181462	0.452267	-0.749653	5200	-0.479684
21057	-0.00504689	0.00497191	-0.0192423	0.00651627	0.462153	10830	-0.884867
21062	-0.00600306	0.00401016	-0.0194671	0.159535	-0.93951	4810	-0.30069
21068	-0.00669267	0.00271104	-0.0194728	0	0	5730	0
21073	-0.00678744	0.0018648	-0.0192128	0.461191	-0.0257311	4710	-0.886462
21079	-0.00637905	0.00165007	-0.018723	0	0	5960	0
21084	-0.00569736	0.00163234	-0.0183325	0	0	5500	0
21089	-0.0052677	0.00147795	-0.0182818	0	0	5470	0
21095	-0.00511905	0.00127166	-0.0184456	0	0	5450	0
21100	-0.0052888	0.00139522	-0.0188187	0	0	5460	0
21105	-0.00563185	0.00173179	-0.0191993	0	0	4990	0
21110	-0.00594051	0.00253635	-0.0194394	0.884245	-0.074346	4420	-0.460142
21114	-0.00625372	0.00351185	-0.0197017	0.695225	-0.502436	4520	-0.510729
21120	-0.00643099	0.00465447	-0.0201524	0.900321	-0.0753152	5370	-0.428572
21125	-0.00678614	0.00626729	-0.0210017	0.870047	-0.0512285	5060	-0.486841
21130	-0.00704276	0.0074165	-0.0215112	0.694565	-0.528321	5230	-0.484849
21136	-0.00720621	0.00808765	-0.0217648	0	0	5690	0
21140	-0.00732078	0.00819373	-0.0216374	0.863859	0.0517223	4760	-0.50022
21146	-0.00730249	0.00787376	-0.0212756	0	0	5680	0
21151	-0.0073155	0.00648569	-0.0202741	0.894798	-0.0016807	4720	-0.446178
21156	-0.00723307	0.00541079	-0.0193902	0.629333	-0.252854	5220	-0.732547
21161	-0.00699795	0.00413672	-0.0179598	0.675741	-0.515909	5310	-0.523294
21167	-0.00673461	0.00341708	-0.0165111	0.709462	-0.472062	5130	-0.520044
21172	-0.00638272	0.00329763	-0.0152634	0	0	5700	0
21177	-0.00607286	0.00336907	-0.0143717	0.616773	-0.301535	4730	-0.724767
21182	-0.00590505	0.00353365	-0.0138816	0.725938	-0.436554	5220	-0.52826
21188	-0.00588308	0.00361271	-0.0138855	0	0	5710	0
21193	-0.00600923	0.00425598	-0.0140849	0.900453	-0.0240117	4750	-0.43382
21204	-0.00703707	0.00753175	-0.015412	0.914103	0.0240185	11380	-0.404767
21209	-0.00766015	0.00861289	-0.0159434	0.92107	-0.00119465	4970	-0.389367
21214	-0.00829691	0.00937324	-0.0166137	0	0	5500	0
21219	-0.00864653	0.00967542	-0.0166433	0.828761	-0.253309	4950	-0.495592
21224	-0.00869301	0.00994549	-0.0163493	0.891885	0.0499403	4960	-0.448548
21229	-0.00869137	0.01013	-0.0159842	0.90681	-0.0508777	4750	-0.418352
21234	-0.00868516	0.00976788	-0.015439	0.743827	-0.460881	5230	-0.482999
21240	-0.00840561	0.00856591	-0.0144235	0	0	5700	0
21245	-0.00768631	0.00649443	-0.0128057	0.693073	-0.447746	4770	-0.56196
21250				0	0	5660	0
21251	-0.00728623	0.00557375	-0.0115363				
21256	-0.00616391	0.00426226	-0.00911098	0	0	5220	0
21260	-0.00516616	0.00368767	-0.00744868	0.522514	-0.0503867	4720	-0.850655
21266	-0.00445253	0.00338648	-0.00637292	0.712419	-0.510907	5230	-0.480099
21271	-0.0035145	0.00270586	-0.00464065	0.674935	-0.232681	5200	-0.699909
21276	-0.00320111	0.0029522	-0.00335139	0.664596	-0.505739	5340	-0.547992
21281	-0.00306794	0.00341154	-0.00229284	0.719177	-0.448904	5150	-0.52862
21287	-0.00329058	0.00441063	-0.00159934	0.723767	-0.468695	5200	-0.505014
21292	-0.00392472	0.00547222	-0.00113574	0.719177	-0.448904	5290	-0.52862
21297	-0.0046718	0.00696051	-0.00113257	0.632205	-0.55321	5150	-0.540569
21302	-0.00540353	0.00836008	-0.00149894	-0.0704213	0.0225908	5200	-0.995564
21307				0.686877	-0.545096	5300	-0.477171
21308	-0.00634211	0.00956024	-0.00225466				
21313	-0.00713094	0.0106709	-0.0034287	0.270772	-0.798794	5110	-0.534074
21318	-0.00820982	0.0110547	-0.00489658	0.148675	-0.434209	5260	-0.888268
21323	-0.00937029	0.0103084	-0.00616427	0.157946	-0.543105	5280	-0.824611
21328	-0.0104283	0.00855283	-0.00694014	-0.0607906	-0.87435	5130	-0.480427
21333	-0.0111427	0.00622329	-0.00656533	0.553732	-0.0508812	5210	-0.831097
21339	-0.0109209	0.00408103	-0.00519342	0	0	5730	0
21344	-0.00976465	0.00261546	-0.00314289	0.499999	-0.731479	4750	-0.462854
21355	-0.00641494	0.00167685	0.00176295	0.30031	-0.94909	10860	0.0753621
21360	-0.00525759	0.00121247	0.00373949	0.577967	-0.695949	4830	-0.425704
21365	-0.00485088	0.00109553	0.00494927	-0.0236242	-0.488408	5320	-0.870356
21371	-0.00542073	0.00139395	0.00613908	0.726501	-0.442493	5530	-0.522514
21376	-0.00777332	0.00187635	0.00722875	0.658963	-0.488856	5250	-0.569687
21380	-0.010525	0.00212201	0.00802742	0.108604	-0.490072	4710	-0.862934
21386	-0.0127014	0.00221418	0.00842364	0.664749	-0.465519	5220	-0.581401
21391	-0.0153465	0.00246057	0.00879768	-0.202585	0.441387	5200	-0.872214
21396	-0.0174782	0.00284742	0.0089014	0.666735	0.505793	5240	-0.545757
21401	-0.0189103	0.00299984	0.00871726	-0.150956	0.53251	5200	-0.830821
21407	-0.0197368	0.00263688	0.00834075	-0.208883	0.491752	5500	-0.843307
21412	-0.0204991	0.00210979	0.00791082	-0.24468	0.483698	5430	-0.838323
21417	-0.0205306	0.000521492	0.00766113	0.238671	-0.475386	5150	-0.846634
21422	-0.0202736	-0.00177137	0.00756798	-0.472059	0	4810	-0.881455
21427	-0.0189469	-0.0040136	0.00778711	-0.572092	0.0119899	5200	-0.818038
21433	-0.0171202	-0.00478511	0.00826123	0.15555	-0.501579	5210	-0.849025
21438	-0.0150349	-0.00464567	0.00888725	-0.477427	-0.0390521	5240	-0.875876
21443	-0.0132452	-0.00402829	0.00978577	0.00740895	-0.880562	5230	-0.470295
21448	-0.0117818	-0.00360949	0.010801	0.554921	-0.682869	5290	-0.471566
21454	-0.0107713	-0.00353507	0.0119559	-0.493429	-0.0290268	5150	-0.867355
21459	-0.0102693	-0.00365917	0.0129808	0	0	5700	0
21464	-0.00983541	-0.00369774	0.0140339	0.0148338	-0.887115	4740	-0.460185
21469	-0.00973975	-0.00378136	0.0150259	-0.878252	-0.0508533	5210	-0.47459
21474	-0.00954332	-0.00371684	0.0155932	-0.905316	-0.0507939	5220	-0.417663
21480	-0.00907281	-0.00364623	0.0164483	-0.119605	0.892059	5220	0.431907
21485	-0.00811294	-0.00395127	0.0170735	-0.00413087	-0.0240185	5200	-0.999703
21490	-0.00662253	-0.00444486	0.0174833	-0.684349	-0.512447	5290	-0.515449
21495	-0.00510707	-0.00513081	0.0173922	0.00959517	-0.857897	5210	-0.510435
21506	-0.00287178	-0.00682756	0.0163193	0.242912	-0.671265	10850	-0.697866
21511	-0.0027898	-0.00752778	0.0161611	0.532197	-0.677154	4790	-0.507118
21516	-0.00295215	-0.00789046	0.0162	-0.0252992	-0.857769	5240	-0.510114
21522	-0.00374895	-0.00782324	0.0164472	0	0	5650	0
21527	-0.00489231	-0.00738421	0.0166968	0.586165	-0.673254	4750	-0.449917
21532	-0.00617298	-0.00681084	0.0166325	0.474566	-0.737987	5700	-0.478785
21537				-0.898616	-3.8184e-10	5190	-0.434868
21538	-0.00758103	-0.00647956	0.0164255				
21543	-0.00893091	-0.00619107	0.0162956	-0.694843	-0.529655	5250	-0.482992
21548	-0.010315	-0.00604157	0.016158	-0.030978	-0.834	5000	-0.547823
21553	-0.0114211	-0.0062494	0.016316	0	0	5430	0
21558	-0.0121789	-0.00681835	0.016732	-0.222908	-0.496408	4720	-0.838981
21564	-0.0124426	-0.00767432	0.0175198	-0.32497	-0.451448	5710	-0.82898
21569	-0.0125391	-0.00839889	0.018535	0	0	5350	0
21574	-0.0130509	-0.00920354	0.0195013	-0.864104	-0.0496453	4580	-0.499711
21579	-0.0136466	-0.0106021	0.0204888	-0.881141	0.0255684	5280	-0.46857
21584	-0.0143683	-0.0122243	0.0217038	-0.023759	-0.88007	5220	-0.470673
21589	-0.0144593	-0.0133217	0.0229026	-0.713253	-0.50985	5180	-0.479912
21594	-0.0139837	-0.0147741	0.0235478	-0.854133	0.498399	5260	-0.136895
21600	-0.0130172	-0.0160958	0.0241478	0.518384	-0.737427	5230	-0.429068
21605	-0.0118126	-0.0170287	0.0244516	0	0	5650	0
21610	-0.0102577	-0.017721	0.0242942	-0.879245	-0.0508545	4780	-0.472783
21615	-0.00938857	-0.0177429	0.0239741	0.0601816	-0.848571	5240	-0.523928
21621	-0.00858748	-0.0174984	0.0234464	-0.653516	-0.522496	5150	-0.544555
21626	-0.00853088	-0.0173042	0.0229463	-0.0314263	-0.875275	5230	-0.48156
21631	-0.00885223	-0.0172162	0.0224928	-0.906941	0	5230	-0.420774
21636	-0.00952857	-0.0168549	0.0221759	0.517958	-0.765191	5240	-0.382362
21642	-0.0104415	-0.0165043	0.022008	0	0	5670	0
21647	-0.0111658	-0.0167225	0.0220226	-0.918777	0.0498988	4770	-0.391495
21659	-0.0119389	-0.017237	0.0226793	0	0	12090	0
21663	-0.0117109	-0.0171658	0.0230817	-0.893157	-0.0336387	4480	-0.444699
21668	-0.01147	-0.0176099	0.0234864	0	0	4930	0
21673	-0.0107145	-0.0181258	0.0236764	-0.051084	-0.848248	4950	-0.523919
21678	-0.00964762	-0.0189219	0.0241009	0.0476228	-0.8355	5070	-0.545803
21683	-0.00844642	-0.0196094	0.0241175	0.535551	-0.746943	5010	-0.393964
21688	-0.00702317	-0.0201633	0.0240212	0.530288	-0.737011	5220	-0.418998
21694	-0.00555654	-0.0208225	0.023773	0	0	5990	0
21699	-0.00422977	-0.0214388	0.0236102	-0.303133	-0.490261	4950	-0.815092
21704	-0.0031551	-0.0217009	0.0234529	0.349107	-0.790604	5050	-0.501953
21709	-0.00270737	-0.0215422	0.0232589	-0.219525	0.539623	4820	-0.812581
21714				-0.726724	-0.478666	5270	-0.489258
21715	-0.00263914	-0.0211232	0.0229855				
21720	-0.00268164	-0.0202102	0.0224709	0.368461	-0.423458	5200	-0.827481
21725	-0.0029486	-0.018798	0.0218731	-0.878252	0.0508533	5180	-0.47459
21730	-0.0035194	-0.0174935	0.0212899	0.563372	-0.681247	5260	-0.466692
21736	-0.00432226	-0.0165206	0.0205587	0	0	5760	0
21741	-0.0053182	-0.0159051	0.0195831	-0.894056	-0.0518126	4680	-0.444847
21746	-0.00596741	-0.0158791	0.0190437	0	0	5690	0
21751	-0.0065738	-0.0163493	0.0183729	-0.638903	-0.248385	4710	-0.725761
21756	-0.0067121	-0.0172632	0.0180817	0.562358	-0.708933	5280	-0.421645
21761	-0.00624035	-0.0182059	0.018099	0.394047	-0.490947	5150	-0.776271
21767	-0.00524793	-0.0188882	0.018327	-0.879245	0.0508545	5230	-0.472783
21772	-0.00417086	-0.0196154	0.0187321	0.672348	-0.503744	5250	-0.539274
21777	-0.00341305	-0.0205503	0.0191089	0.0607906	-0.87435	5250	-0.480427
21782	-0.003005	-0.0214553	0.0194269	0.379087	-0.440872	5180	-0.813529
21788	-0.00298179	-0.0221151	0.0198961	0.487837	-0.70419	5240	-0.514605
21793	-0.00302425	-0.0226007	0.0203354	-0.549324	-0.415517	5150	-0.722641
21804	-0.00226197	-0.0212662	0.0198478	-0.652992	-0.548107	10880	-0.521027
21808	-0.0017563	-0.0201608	0.0194106	0.68805	-0.499149	4800	-0.523509
21814	-0.00139193	-0.0185516	0.0185604	0	0	5710	0
21820	-0.000978738	-0.0171281	0.0178378	0	0	5780	0
21825	-0.000373181	-0.0162163	0.0170817	0.571507	-0.670137	4970	-0.470017
21830	0.00052932	-0.0157451	0.0163539	0	0	5050	0
21834				0.691719	-0.546398	4600	-0.468609
21835	0.00153938	-0.0153564	0.0157491				
21840	0.00224395	-0.0150243	0.0154222	-0.083991	-0.839957	5220	-0.532956
21845	0.0029095	-0.0146494	0.0150725	-0.165573	0.480424	5180	-0.8593
21851	0.00336349	-0.0146037	0.0148649	0	0	5740	0
21855	0.00329902	-0.0150122	0.0146153	0.49053	-0.709904	4750	-0.502034
21861	0.00305666	-0.0154085	0.0144878	-0.0957684	0.490524	5630	-0.864196
21866	0.00284486	-0.0159048	0.0144031	0.510283	-0.754982	5280	-0.411653
21872	0.00259644	-0.0163315	0.0143605	0	0	5390	0
21876	0.00220603	-0.017027	0.0142476	0.0161785	-0.834623	4570	-0.548538
21881	0.00170877	-0.0174803	0.0141454	-0.71137	-0.47303	5200	-0.518541
21887	0.000942037	-0.0179474	0.0139615	-0.738294	-0.442497	5220	-0.507235
21892	1.12295e-05	-0.0182632	0.0136455	0.51276	-0.737151	5220	-0.4397
21897	-0.00100271	-0.0178857	0.0131471	0.723621	-0.466414	5290	-0.506952
