TIMESTAMPms	M81GYROx	M81GYROy	M81GYROz	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
12645	-0.00268585	-0.00289454	0.024481	-0.422535	-0.704923	5200	-0.567768
12650	-0.00252906	-0.00254685	0.0245526	-0.471307	0	5210	-0.88005
12655	-0.00230968	-0.00237023	0.024528	-0.331857	-0.941531	5240	0.00410887
12660	-0.00208498	-0.00241428	0.0244751	-0.511827	-0.716978	5190	-0.472231
12666	-0.00193971	-0.00252322	0.0243452	-0.610027	-0.623308	5250	-0.485772
12671	-0.00184713	-0.00279706	0.0240793	-0.68676	-0.498994	5280	-0.525346
12676	-0.00206149	-0.00303271	0.0238586	-0.607283	-0.684968	5160	-0.402457
12687	-0.00342032	-0.00309348	0.0230774	-0.899801	0.0273386	10840	-0.431542
12692	-0.00412699	-0.00297178	0.0227666	-0.474566	-0.737987	4800	-0.478785
12697	-0.00524129	-0.00255919	0.0223154	-0.830372	0.223474	5200	-0.507114
12702	-0.00653338	-0.002252	0.0220674	-0.884579	-0.0263875	5230	-0.461999
12707	-0.00782382	-0.00229224	0.0218514	-0.558037	-0.66873	5230	-0.490546
12713	-0.0089996	-0.00268674	0.0217377	-0.658336	-0.564091	5590	-0.496664
12718	-0.00986298	-0.0030583	0.0216057	-0.700321	-0.549637	5320	-0.454436
12724	-0.0103331	-0.00316336	0.0215104	-0.879058	0.383983	5230	-0.276474
12729	-0.0104076	-0.00308669	0.0213464	-0.892545	0.33657	5210	-0.294456
12734	-0.01006	-0.00278022	0.0212633	-0.607103	-0.684778	4850	-0.403071
12739	-0.00968866	-0.00220197	0.020952	-0.699436	-0.454923	5090	-0.549548
12744	-0.00903947	-0.00162988	0.0204781	-0.822273	-0.130681	5230	-0.55083
12749	-0.00823536	-0.00122583	0.019911	-0.819919	-0.180206	5230	-0.541743
12755	-0.00736796	-0.00102948	0.0192379	-0.714158	-0.431037	5630	-0.549867
12760	-0.00662662	-0.00100266	0.018658	-0.839855	-0.268365	4810	-0.468237
12765	-0.00608005	-0.00106058	0.0181706	-0.728879	-0.484807	5240	-0.482367
12770	-0.00537015	-0.00098718	0.017677	-0.657197	-0.563173	5190	-0.497546
12775	-0.00472139	-0.00120392	0.0174958	-0.669873	-0.445143	5240	-0.592319
12780	-0.00427122	-0.00173901	0.0172108	-0.572813	-0.668112	5210	-0.473471
12786	-0.00401883	-0.0023611	0.0170007	-0.647376	-0.531857	5200	-0.542822
12791	-0.00421694	-0.00269757	0.0168287	-0.699465	-0.548965	5210	-0.45388
12796	-0.00432876	-0.00282404	0.0168309	-0.839889	-0.268373	5240	-0.46817
12801	-0.00407866	-0.00293599	0.0167963	-0.852677	-0.172999	5210	-0.489523
12807	-0.00368963	-0.00298838	0.016758	-0.669719	-0.445065	5190	-0.591624
12812	-0.00330903	-0.00304305	0.016693	-0.515714	0.683259	5230	0.513631
12817	-0.00289488	-0.00305496	0.0164859	-0.654751	-0.468736	5240	-0.591027
12822	-0.00249833	-0.00294319	0.0161483	-0.71171	-0.510407	5180	-0.479138
12833	-0.00190484	-0.00190376	0.0150236	0.559972	-0.737711	10920	-0.377111
12838	-0.0018512	-0.00125459	0.0146472	-0.880626	0	5210	-0.473382
12844	-0.00230988	-0.000726121	0.014025	-0.46103	-0.0240148	5250	-0.886896
12849	-0.00264254	-0.00106275	0.0135502	-0.833683	0.546586	5210	0.0534103
12854	-0.00256822	-0.00196129	0.0133038	-0.900992	0.0273671	5280	-0.432868
12859	-0.00197777	-0.00234285	0.013049	-0.907083	-0.0508931	4930	-0.417729
12864	-0.00124614	-0.00179671	0.0126346	-0.998092	-0.00119419	4950	-0.020854
12869	-0.000526025	-0.000843676	0.0119103	-0.539671	0.0751393	5240	-0.836496
12874	-1.21335e-05	-2.74042e-05	0.0110158	-0.875551	-0.476727	5270	-0.0526361
12880	0.000307776	8.40703e-05	0.0101336	-0.578952	-0.682414	5130	-0.445802
12885	0.000597878	-5.03151e-05	0.00950197	-0.812487	-0.22939	5270	-0.532794
12890	0.000697073	-0.000130478	0.008807	-0.787676	-0.605504	5200	-0.0981251
12895	0.000573316	0.000128363	0.00795175	-0.533599	-0.711798	5200	-0.453028
12900	0.000328937	0.000149729	0.00707369	-0.596465	-0.661552	5210	-0.454072
12906	-0.000142179	-0.000306099	0.00633162	-0.812487	0.22939	5250	-0.532794
12911	-0.000918649	-0.000636666	0.00577134	0.207261	-0.522155	5210	-0.827093
12916	-0.00150417	-0.000837404	0.00509811	0.647376	-0.531857	5280	-0.542822
12921	-0.00175979	-0.00117937	0.00481968	-0.801298	0.254512	5180	-0.539592
12927	-0.00158706	-0.00172058	0.00466497	-0.160698	-0.545053	5180	-0.822793
12932	-0.00149834	-0.00192579	0.00455456	0.703687	-0.472455	5230	-0.527479
12937	-0.0010042	-0.00207906	0.00447547	-0.553527	0.0510726	5230	-0.831238
12942	0.000108329	-0.00254535	0.00429865	0.177257	0.521217	5190	-0.832785
12947	0.00145132	-0.00278408	0.00405924	-0.294746	-0.45554	5240	-0.839963
12953	0.00256437	-0.00275555	0.00355263	-0.25017	0.428752	5250	-0.867615
12958	0.00343604	-0.00286064	0.00299797	0.898239	0.0752056	5240	-0.429102
12963	0.00418393	-0.00323676	0.00256553	-0.878252	0.0508533	5150	-0.47459
12968	0.0046859	-0.00336623	0.00216443	-0.723271	-0.466184	5230	-0.506138
12974	0.00468314	-0.00279861	0.00175879	-0.191297	-0.498463	5260	-0.845472
12984	0.00377715	-0.000491782	0.000750028	-0.539899	-0.724346	10910	-0.428506
12989	0.00338739	-0.000133648	0.000463638	-0.27734	-0.47591	4730	-0.834614
12994	0.00280526	3.20456e-05	4.44275e-05	0.222908	-0.496408	5190	-0.838981
13000	0.00252019	-1.8349e-05	-0.000462544	0.251434	0.494423	5620	-0.832061
13005	0.00221835	4.55799e-06	-0.00103589	-0.505838	0.684876	5130	-0.523176
13010	0.00206161	0.000153441	-0.00174966	-0.115697	-0.526791	4910	-0.842004
13015	0.0018858	0.000283985	-0.00237175	0.148675	0.434209	5230	-0.888268
13020	0.00155959	0.000236619	-0.00302049	-0.880956	0	5210	-0.472726
13026	0.00124793	-0.000349776	-0.00341568	-0.0265189	-0.0240185	5220	-0.999359
13031	0.000859178	-0.00117662	-0.00370547	-0.0412859	-0.0437519	5220	-0.998187
13036	0.000292571	-0.00186136	-0.00397386	-0.578989	0	5220	-0.81508
13042	-0.000354911	-0.00230477	-0.00433689	-0.718839	0.448693	5660	-0.527796
13047	-0.00121153	-0.00229233	-0.00478234	-0.590859	0.71649	5210	-0.366259
13052	-0.00196117	-0.00211573	-0.00524913	0.203577	0.559753	5270	-0.801156
13057	-0.00257636	-0.00218423	-0.00578764	-0.74423	0.461173	5030	-0.482116
13062	-0.00306474	-0.00238634	-0.00640779	0.209051	0.475164	4920	-0.852723
13067	-0.00345153	-0.0023716	-0.00709659	0.680121	0.556839	5200	-0.473271
13073	-0.00357564	-0.00202397	-0.00773875	-0.552472	0.679042	5250	0.479892
13078	-0.00328515	-0.00158704	-0.00814264	0.587872	0.0239774	5190	-0.806505
13083	-0.00258163	-0.00107304	-0.00825024	-0.872244	0.128257	5280	0.471275
13088	-0.00153919	-0.000627047	-0.00826927	-0.887174	-0.0240117	5170	-0.460367
13094	1.31684e-05	-7.80235e-05	-0.00833563	-0.576347	0.665569	5240	0.473239
13099	0.00177076	0.000476289	-0.00858828	-0.825677	0.555572	5180	0.0788922
13104	0.00335104	0.000871737	-0.00889206	-0.627521	0.535362	5250	-0.563351
13109	0.00465477	0.000803698	-0.00927292	-0.390778	0.914557	5230	0.0866965
13114	0.00534527	0.000287488	-0.00988967	-0.715742	-0.431176	5190	-0.546282
13120	0.00560968	-0.000107273	-0.0109813	-0.561448	0.641239	5250	-0.521776
13125	0.00507466	-0.000268362	-0.0119208	-0.66999	-0.445251	5190	-0.591177
13136	0.0021965	0.000501278	-0.0153874	-0.575785	-0.0504121	10840	-0.816014
13141	0.000541003	0.00125633	-0.0168801	-0.243989	-0.966918	4830	-0.0464717
13146	-0.000743267	0.00187083	-0.0179756	-0.115509	-0.525935	5210	-0.840635
13151	-0.00238931	0.00253795	-0.0190534	-0.899429	-0.0753134	5210	-0.430424
13156	-0.00385347	0.00304619	-0.019902	-0.510261	0.687057	5220	0.515347
13161				-0.543888	-0.733794	5330	-0.402926
13162	-0.00500751	0.00356354	-0.0204039				
13167	-0.00569569	0.00398693	-0.0205347	0.669606	-0.44496	5570	-0.592766
13172	-0.00564931	0.00413618	-0.0203555	0.690247	-0.438809	5240	-0.57239
13178	-0.00472719	0.0041999	-0.0196946	-0.871215	0.185488	5210	0.454072
13182	-0.00316993	0.00446594	-0.018962	0.712573	-0.511026	4950	-0.479719
13187	-0.00123642	0.00499231	-0.018266	-0.861716	-0.501228	5010	-0.0534106
13193	0.000983975	0.00524988	-0.0177114	-0.828277	-0.206005	5230	-0.517824
13198	0.00361721	0.00490959	-0.0172378	-0.0412859	0.0437519	5190	-0.998187
13203	0.00645479	0.00416698	-0.01682	0.271875	-0.958369	5430	0.0651122
13209	0.00911496	0.00370082	-0.016619	-0.653424	-0.548422	5320	-0.520167
13214	0.010906	0.00363708	-0.0169816	-0.182266	0.434393	4920	-0.88162
13219	0.0119036	0.00387417	-0.0177479	-0.883488	0.0742726	5230	-0.45886
13224	0.011952	0.00427538	-0.0188082	-0.911961	-0.0263579	5210	-0.405277
13229	0.0114836	0.00457196	-0.0197828	-0.824939	-0.272755	5220	-0.493925
13234	0.0104211	0.00474329	-0.0205344	-0.914478	0.10316	5220	-0.391213
13240	0.00909006	0.00492758	-0.0207935	-0.828882	0.153129	5200	-0.536011
13245	0.00782784	0.00487288	-0.0209907	-0.732794	0.50062	5280	-0.457179
13250	0.00676197	0.00494875	-0.0208374	-0.710301	-0.492027	5170	-0.502346
13255	0.00623753	0.00511393	-0.020436	-0.865377	0.497742	5200	-0.00168314
13261	0.00644305	0.00507601	-0.0199102	-0.660116	-0.488623	5250	-0.567555
13266	0.00729066	0.00498617	-0.0193074	-0.910675	0.0742404	5230	-0.402216
13271	0.00838174	0.00459476	-0.0188748	-0.690247	-0.438809	5220	-0.57239
13282	0.0104477	0.00377658	-0.0180835	-0.884943	-0.0264088	10860	-0.4613
13287	0.0105795	0.00369146	-0.0178541	-0.883488	0.0742726	5130	-0.45886
13292	0.0099646	0.00369032	-0.0177935	-0.670865	0.52218	5230	-0.523346
13297	0.00858853	0.00376478	-0.017888	0.0465956	-0.806819	4850	-0.587047
13302	0.00705456	0.00357276	-0.0178976	0.00868055	0.0508556	5220	-0.998666
13307	0.00558945	0.00300818	-0.0178103	-0.723271	-0.466184	5190	-0.506138
13313	0.00407639	0.00279333	-0.0176162	0.314234	-0.944434	5240	-0.0770001
13318	0.00236115	0.00323512	-0.0176549	-0.712419	-0.510907	5220	-0.480099
13323	0.000609428	0.00409603	-0.0180058	-0.384367	-0.921351	5250	0.00156958
13329	-0.000945893	0.00481713	-0.01864	0.529978	-0.677407	5610	-0.506817
13334	-0.00215824	0.00529995	-0.0192925	0.0314113	-0.821355	5290	-0.567567
13339	-0.00296429	0.00546357	-0.0198777	-0.867236	-0.242393	5190	0.434663
13344	-0.00342439	0.00562565	-0.020359	-0.845385	-0.164396	4960	0.506944
13349	-0.00348971	0.0057526	-0.0207059	-0.867544	-0.242465	5010	0.434015
13354	-0.00330383	0.00587418	-0.0209352	0.910675	0.0742404	5210	-0.402216
13360	-0.00280493	0.00588428	-0.0211056	-0.831395	-0.181884	5220	0.52383
13365	-0.00215338	0.00553325	-0.0210837	-0.419713	-0.903601	5210	-0.0630294
13370	-0.00129727	0.00498984	-0.0210823	-0.90681	-0.0508777	5340	-0.418352
13375	-0.000613041	0.00483893	-0.0211405	-0.9964	0.0444747	5120	0.0428566
13381	-0.000377057	0.00514843	-0.0215912	-0.637385	-0.629815	5220	-0.44316
13386	-0.000425883	0.00574421	-0.0221204	-0.988201	-0.129889	5230	-0.0566637
13391	-0.000402936	0.00626206	-0.022687	-0.825681	0.555574	5200	0.0788925
13396	-0.000231107	0.00645155	-0.0230337	-0.782734	-0.186339	5210	-0.590956
13401	-3.56261e-05	0.00683189	-0.0234078	-0.480672	-0.748414	5260	-0.453267
13407	0.000262144	0.00750233	-0.0239376	-0.995711	-0.0532193	5220	-0.0485193
13412	0.000835511	0.00802076	-0.0246048	-0.850289	0.520566	5180	0.0514506
13417	0.00172644	0.00828871	-0.0249009	-0.845794	0.527656	5230	-0.0532758
13422	0.00269668	0.00833598	-0.0248984	-0.565238	0.0266048	5210	-0.822445
13433	0.00450439	0.00811679	-0.0248959	-0.615651	-0.63776	10870	-0.462168
13438	0.0048353	0.00792434	-0.0248934	-0.901275	0.0273834	4770	-0.43225
13443	0.00502417	0.00745094	-0.02481	-0.505064	-0.683827	5250	-0.523366
13449	0.00532143	0.00671112	-0.0237592	-0.593606	-0.645383	5300	-0.480078
13454	0.00589658	0.00594541	-0.0221565	-0.81838	-0.177877	5590	-0.543359
13459	0.00676257	0.00539204	-0.0201921	-0.918777	-0.0498988	4750	-0.391495
13464	0.00738721	0.00494485	-0.0180393	-0.687308	-0.499392	5250	-0.525765
13469	0.00800414	0.00452825	-0.0160508	-0.839889	0.268373	5190	-0.46817
13474				-0.875551	0.476727	5210	-0.0526361
13475	0.00814765	0.0041239	-0.0149085				
13480	0.00785746	0.00320957	-0.0137145	-0.884245	0.074346	5230	-0.460142
13485	0.0071428	0.00185403	-0.0130504	-0.852756	0.513073	5230	-0.078737
13490	0.00604111	0.000219942	-0.0129956	-0.553041	0.679747	5410	0.48086
13496	0.00462497	-0.00143154	-0.013144	-0.699618	0.549082	5470	-0.453501
13501	0.00249127	-0.00275074	-0.0134519	-0.520293	0.7419	4810	-0.418924
13506	0.000942633	-0.00294974	-0.0135971	-0.637523	0.570338	5480	-0.514685
13511				0.342091	0.93704	5370	0.039582
13512	-0.00108304	-0.0024356	-0.0139569				
13516	-0.00298024	-0.00138096	-0.0144984	-0.576223	-0.665425	4990	0.47362
13521				-0.452499	-0.889834	5010	0.00816742
13522	-0.0046734	-0.000120272	-0.0152222				
13527	-0.00604953	0.00116548	-0.0160949	0.487355	-0.703981	5180	-0.513339
13532	-0.00687122	0.00199148	-0.0169591	-0.45726	-0.712515	5310	0.530163
13537	-0.00733627	0.00232035	-0.0179782	-0.444167	-0.892633	5130	-0.0504642
13542	-0.00744777	0.00237738	-0.0187942	0.210622	-0.430783	5210	-0.877066
13548	-0.00708971	0.00221757	-0.0194397	0.883126	0.0742519	5230	-0.45956
13553	-0.0063652	0.00212649	-0.0195752	0.449442	-0.744634	5220	-0.492539
13558	-0.00523457	0.00210719	-0.0193725	0.514372	-0.0410344	5210	-0.85641
13563	-0.00406054	0.0023452	-0.0188437	-0.989898	0.126363	5220	-0.0275555
13568	-0.00272171	0.00270686	-0.0181241	-0.535219	-0.708714	5230	-0.455945
13574	-0.00110281	0.00284097	-0.0173855	-0.42642	-0.902631	5290	-0.00706421
13585	0.0026904	0.00290864	-0.0157346	0.0169683	-0.807307	10870	-0.587979
13589	0.00449047	0.00315801	-0.0153902	-0.0314263	-0.875275	4720	-0.48156
13595	0.00561696	0.0033249	-0.0151978	-0.818306	-0.250583	5240	-0.515346
13600	0.00677311	0.0033658	-0.0152024	-0.865773	0.42565	5200	-0.256677
13605	0.00724275	0.00321047	-0.0152627	-0.795526	-0.2334	5220	-0.557384
13610	0.00700534	0.00306279	-0.015394	-0.675609	0.462901	5200	-0.571848
13616	0.00631672	0.00298766	-0.0152681	-0.800607	-0.183238	5680	-0.567518
13621	0.00555716	0.00265448	-0.0148367	-0.0802502	0	5220	-0.99677
13626	0.00510232	0.0023114	-0.0143198	-0.985939	0.151686	5200	-0.0392035
13631	0.00449253	0.0020302	-0.013719	-0.181317	-0.431632	5190	-0.881724
13636	0.00401413	0.00156044	-0.0133787	-0.666735	-0.505793	4810	-0.545757
13641	0.00369993	0.000873128	-0.0128879	-0.0655867	-0.0239778	5190	-0.995862
13647	0.00359496	8.28125e-05	-0.0124285	-0.90681	-0.0508777	5230	-0.418352
13652	0.00364346	-0.000736437	-0.0120982	-0.869002	0.0751499	5250	-0.485601
13658	0.00361332	-0.00149376	-0.0115656	-0.564514	-0.0240135	5690	-0.824845
13662	0.00336787	-0.00193034	-0.0110537	-0.652992	-0.548107	4760	-0.521027
13668	0.00281171	-0.00182631	-0.0104693	-0.899801	-0.0273386	5200	-0.431542
13673	0.00211434	-0.00127716	-0.00985206	-0.563665	0.0239774	5220	-0.823605
13678	0.00138346	-0.000695245	-0.00912421	-0.674023	0.541096	5200	-0.501172
13683	0.000599964	3.09183e-05	-0.00823076	-0.884943	0.0264088	5230	-0.4613
13688	-0.000285762	0.000576058	-0.00739619	-0.578738	-0.682161	5190	-0.446457
13694	-0.001163	0.000910416	-0.00654185	-0.733632	-0.424753	5240	-0.52725
13699	-0.00192715	0.000892764	-0.0057922	0.723943	-0.467405	5230	-0.504043
13704	-0.00225985	0.000578874	-0.00503117	-0.566513	0.0746775	5210	-0.818599
13709	-0.00244974	0.000241347	-0.00418241	-0.540606	-0.755059	5220	-0.366398
13715	-0.00242964	-0.000224415	-0.00344445	-0.723271	0.466184	5200	-0.506138
13720	-0.00238282	-0.000736705	-0.00239581	-0.553527	-0.0510726	5230	-0.831238
13725	-0.0023154	-0.00129933	-0.00134652	-0.800607	-0.183238	5230	-0.567518
13736	-0.00184408	-0.00254525	0.000389066	-0.371601	0.92492	11020	-0.0553478
13741	-0.00155606	-0.00304814	0.00109527	-0.0476037	-0.835091	5150	-0.544958
13746	-0.00111307	-0.0034105	0.00176628	-0.00868055	-0.0508556	5180	-0.998666
13752	-0.000636529	-0.00356897	0.00246166	-0.872046	0.485189	5240	0.0276074
13757	-4.16945e-05	-0.00359228	0.00301724	0.905315	0.0507939	5190	-0.417662
13762	0.000449244	-0.00340334	0.00371708	-0.628598	0.535084	4960	-0.562419
13767	0.000743148	-0.00305865	0.00438477	-0.458787	-0.024016	5020	-0.88811
13772	0.000949984	-0.00263308	0.0050043	0.562343	-0.0744965	5200	-0.821485
13777	0.0010835	-0.0022503	0.00574516	-0.905315	0.0507939	5300	-0.417662
13782	0.00144224	-0.00185687	0.00640884	-0.511331	-0.0744697	5120	-0.854175
13788	0.00176735	-0.00144668	0.00705641	0.878252	0.0508533	5240	-0.47459
13793	0.00207334	-0.00107852	0.00756344	-0.701099	0.54917	5210	-0.451102
13798	0.00226095	-0.000921898	0.00794978	-0.78384	-0.258299	5200	-0.562931
13803	0.00253101	-0.0010432	0.00830707	0.476351	0.0514408	5230	-0.877308
13808	0.00295068	-0.00115381	0.00878724	-0.884671	0.135731	5200	0.445305
13814	0.00334665	-0.00114682	0.0091498	-0.884245	-0.074346	5250	-0.460142
13819	0.00377235	-0.00117725	0.00971158	0.621627	-0.518304	5280	-0.585394
13824	0.0045057	-0.00127867	0.0103749	0.690889	-0.43923	5150	-0.572254
13829	0.00507635	-0.00140987	0.0108701	-0.00204097	0.821771	5210	-0.567831
13835	0.00548814	-0.00170826	0.0115585	0.732376	-0.501268	5230	-0.459711
13840	0.00588156	-0.00206617	0.0124254	0.14779	-0.478962	5200	-0.865038
13845	0.00619019	-0.00235381	0.013345	0.699436	0.454923	5230	-0.549548
13850	0.00650108	-0.00242687	0.0142858	0.636795	-0.494816	5240	-0.588451
13855	0.00654548	-0.00247549	0.0151815	-0.488533	0.665431	5210	0.562614
13861	0.00655017	-0.00266765	0.0159595	-0.474701	0.686703	5270	0.547468
13866	0.00639376	-0.00280405	0.0166084	0.731511	-0.500676	5170	-0.459168
13871	0.00616788	-0.00271978	0.0171672	0.129989	0.548484	5180	-0.82592
13882	0.00518922	-0.00190332	0.0176793	-0.620011	-0.600855	10850	0.50118
13887	0.00459164	-0.00160613	0.017592	-0.654484	-0.468554	4820	-0.591475
13892	0.00351845	-0.00132958	0.0174772	-0.516288	0.68402	5240	0.514202
13897	0.00221403	-0.00131494	0.0174663	-0.486102	0.763199	5200	-0.425499
13903	0.000875386	-0.00170648	0.0175135	-0.547963	0.615802	5670	0.56316
13908	-0.000518862	-0.00239729	0.0176667	-0.858774	0.194993	4880	-0.472902
13913	-0.00161291	-0.00303915	0.0177619	-0.872046	0.485189	5130	0.0276074
13918	-0.00240374	-0.00343969	0.0179151	-0.680403	-0.557114	5200	-0.47512
13923	-0.00318304	-0.00357983	0.0180988	-0.704013	-0.472684	5230	-0.528303
13929	-0.0040264	-0.00381387	0.0183627	-0.801514	0.254584	5220	-0.539222
13934	-0.00479637	-0.00422654	0.0187953	-0.733978	-0.424899	5230	-0.528095
13939	-0.00525552	-0.00472469	0.0192149	-0.647376	-0.531857	5230	-0.542822
13945	-0.00573219	-0.0050258	0.0196871	-0.681073	-0.480473	5660	-0.550472
13950	-0.00586523	-0.00518869	0.0200738	-0.461196	-0.770278	5190	-0.440244
13955	-0.00573866	-0.00517672	0.0202023	-0.925959	0.0240185	5260	-0.37686
13960	-0.00554263	-0.00513345	0.0201637	-0.691922	-0.515951	5100	-0.501659
13965	-0.00517407	-0.00510774	0.019983	0.315761	-0.946589	4860	0.0300427
13970	-0.00483226	-0.00505454	0.0197588	-0.878715	0	5220	-0.475934
13975				-0.653424	-0.548422	5220	-0.520167
13976	-0.00425075	-0.00492424	0.0194507				
13981	-0.00370137	-0.00486191	0.0190296	-0.507093	-0.742345	5240	-0.437462
13986	-0.00330168	-0.00480874	0.0186841	-0.690247	-0.438809	5190	-0.57239
13991	-0.00295472	-0.00472427	0.0183104	-0.017043	-0.863825	5220	-0.502479
13996	-0.00278035	-0.0046841	0.017994	-0.699465	-0.548965	5230	-0.45388
14002	-0.00269379	-0.00448588	0.0176631	-0.134003	0.458802	5180	-0.878202
14007	-0.00282103	-0.00439992	0.01743	-0.848805	0.522869	5250	0.0526361
14012	-0.00294062	-0.00432542	0.017371	-0.814664	-0.226901	5190	-0.532039
14017	-0.00305943	-0.00442042	0.0173884	-0.700916	-0.454942	5240	-0.54767
14023	-0.00302018	-0.00465667	0.0176508	-0.899801	0.0273386	5270	-0.431542
14033	-0.00202885	-0.00474248	0.0185965	-0.580514	-0.660084	10840	-0.473193
14038	-0.00159345	-0.00469161	0.0188871	-0.742949	0.460337	4760	-0.482429
14043	-0.00069083	-0.00460487	0.019215	-0.841544	-0.126355	5210	-0.523757
14049	0.000398761	-0.00462044	0.0194513	-0.511827	-0.716978	5210	-0.472231
14054	0.00125003	-0.0046406	0.0196135	-0.994906	-0.0759557	5210	-0.0321642
14059	0.00222566	-0.00463937	0.0196803	-0.992554	-0.0962758	5230	0.046822
14064	0.00290267	-0.00439993	0.0196951	-0.615883	-0.638	5420	-0.461477
14070	0.00340858	-0.0036398	0.0196786	0.62138	-0.518107	5520	-0.585839
14075	0.00343115	-0.00300114	0.0195263	0.117719	0.477878	5190	-0.870308
14080	0.00316053	-0.0023992	0.0193464	-0.873109	-0.155035	5210	0.461478
14085	0.00251505	-0.00184771	0.019049	-0.823555	0.263409	4800	0.501304
14090	0.00166043	-0.00155892	0.018789	-0.805205	-0.133087	5140	-0.574941
14095				-0.884579	0.0263875	5230	-0.461999
14096	0.000321842	-0.00161068	0.0182481				
14101	-0.00112121	-0.00192738	0.0177905	-0.848971	0.260043	5220	0.45892
14106	-0.00271606	-0.0023265	0.0173695	-0.22375	0.45145	5500	-0.863313
14111				-0.82568	0.555574	5280	0.0788928
14112	-0.00430159	-0.00305083	0.017054				
14116	-0.00562203	-0.00406904	0.0169737	-0.828882	0.153129	4920	-0.536011
14122	-0.00628724	-0.0051009	0.017343	-0.704225	-0.472816	5190	-0.527882
14127	-0.00660576	-0.00545618	0.0179391	-0.665047	-0.506065	5220	-0.547148
14132	-0.00670741	-0.00519451	0.0188375	-0.911904	0.0743477	5240	-0.403502
14137	-0.0066678	-0.00476949	0.0195472	0.342091	-0.93704	5200	0.039582
14142				-0.704013	-0.472684	5230	-0.528303
14143	-0.00622964	-0.00455752	0.0200217				
14148	-0.00566021	-0.00442574	0.020319	-0.847367	-0.148766	5290	-0.508275
14153	-0.00482437	-0.00423518	0.0203597	-0.48595	-0.76296	5160	-0.426133
14158	-0.00379773	-0.00386064	0.0200752	-0.912557	-0.0239778	5200	-0.404083
14163	-0.00284679	-0.00336627	0.0195654	-0.593848	-0.645633	5230	-0.479395
14169	-0.00185319	-0.00273986	0.018913	-0.50867	0.619079	5180	0.596417
14174	-0.00132771	-0.00224636	0.0181002	-0.912167	0.0743621	5230	-0.402875
14185	-0.00121916	-0.00164297	0.0168241	-0.817894	0.569865	10860	0.0541416
14190	-0.00189779	-0.00172755	0.0165407	-0.690247	-0.438809	5260	-0.57239
14195	-0.00253055	-0.00199613	0.0165016	-0.630826	0.339822	5010	-0.695126
14200	-0.0029968	-0.00211351	0.0167642	-0.657745	-0.563643	4960	-0.497962
14205	-0.0034714	-0.00234693	0.0170228	-0.801312	-0.180283	5230	-0.567469
14211	-0.00355885	-0.00272158	0.0175632	-0.681144	-0.480533	5560	-0.549323
14216	-0.00330501	-0.0030687	0.0179692	-0.818092	0.177822	5340	-0.54381
14221	-0.00281222	-0.00305236	0.0181544	-0.511827	-0.716978	5250	-0.472231
14226	-0.0022103	-0.00284744	0.0180297	-0.911904	-0.0743477	5040	-0.403502
14231	-0.00155575	-0.00251121	0.0176927	-0.461196	-0.770278	4930	-0.440244
14236	-0.000841721	-0.00227504	0.0171061	-0.545461	-0.702009	5180	-0.457064
14242	-0.000296494	-0.00227557	0.0164455	-0.540412	-0.027252	5230	-0.838946
14247	2.26804e-05	-0.00226847	0.0157193	-0.699618	0.549082	5210	-0.453501
14252	2.42052e-05	-0.00210944	0.0150787	-0.232078	0.404778	5220	0.884433
14257	-0.000280436	-0.00188781	0.0146694	-0.892217	0.0499596	5220	-0.447832
14263	-0.000756835	-0.0015303	0.0143206	-0.699837	-0.549235	5220	-0.452978
14268	-0.00139276	-0.00133087	0.0140893	-0.841021	0.537161	5240	0.0278857
14273	-0.00200419	-0.00127195	0.0139551	-0.924153	0.0239778	5210	-0.376807
14278	-0.00251554	-0.00136726	0.0139208	-0.782734	-0.186339	5210	-0.590956
14283	-0.00278175	-0.00134422	0.0139294	-0.863672	-0.500698	5190	-3.93958e-08
14289	-0.00278529	-0.00119062	0.0138875	-0.8049	-0.133029	5250	-0.575381
14294	-0.00268804	-0.00108972	0.0137617	-0.696689	-0.534224	5200	-0.4778
14299	-0.00249003	-0.000969738	0.0137175	-0.690247	-0.438809	5260	-0.57239
14304	-0.002234	-0.000949789	0.0136093	0.26545	-0.405567	5200	-0.872738
14310	-0.00196579	-0.000871053	0.0134987	-0.562183	-0.714844	5300	-0.411784
14315	-0.0017877	-0.000599922	0.0133073	-0.919033	-0.0499131	5120	-0.390864
14320	-0.00176385	-0.000160846	0.0131273	-0.743827	-0.460881	5230	-0.482999
14325	-0.0019179	0.000328576	0.0130458	-0.910675	-0.0742404	5210	-0.402216
14336	-0.00211317	0.000776721	0.0135194	-0.920278	0	10850	-0.391263
14341	-0.00207096	0.000578132	0.0137379	-0.836471	-0.247776	4820	-0.487654
14346	-0.00186995	0.000111573	0.0140061	-0.71438	-0.431175	5200	-0.549453
14351	-0.00160559	-0.000474811	0.0140833	-0.825138	-0.272813	5390	-0.493535
14357	-0.00130003	-0.00113672	0.0140666	-0.846375	-0.222348	5310	-0.480449
14362	-0.00105329	-0.00168939	0.0140087	-0.7007	-0.549912	4940	-0.453536
14367	-0.000765342	-0.00202898	0.01386	-0.657745	-0.563643	5240	-0.497962
14372	-0.000369769	-0.00228379	0.0135975	0.488084	-0.704524	5220	-0.513868
