Format Version,1.21,Take Name,flow117,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2016-05-30 11.46.15 AM,Total Frames in Take,25635,Total Exported Frames,18241,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
3972,15.888000,-0.777399,-0.026297,0.624872,-0.067033,-836.725159,867.523010,438.527191,0.274282
3973,15.892000,-0.777231,-0.027776,0.625025,-0.066960,-836.596985,867.587158,438.724915,0.521869
3974,15.896000,-0.776851,-0.026878,0.625525,-0.067077,-836.453674,867.403076,438.878021,0.460682
3975,15.900000,-0.776670,-0.025776,0.625849,-0.066573,-836.417664,867.241699,439.063873,0.363596
3976,15.904000,-0.776260,-0.024480,0.626400,-0.066662,-836.257813,867.073425,439.134277,0.349299
3977,15.908000,-0.775517,-0.024952,0.627024,-0.069222,-836.093201,867.124695,439.099579,0.321858
3978,15.912000,-0.775289,-0.022595,0.627322,-0.069880,-835.950928,866.877441,439.236053,0.408091
3979,15.916000,-0.775314,-0.020226,0.627560,-0.068177,-835.796448,866.541321,439.294952,0.431841
3980,15.920000,-0.775056,-0.019387,0.627833,-0.068838,-835.627075,866.420837,439.376190,0.427002
3981,15.924000,-0.775348,-0.018041,0.627440,-0.069486,-835.429016,866.301819,439.419556,0.429751
3982,15.928000,-0.775415,-0.016244,0.627370,-0.069817,-835.300293,866.199951,439.552521,0.446273
3983,15.932000,-0.775430,-0.015423,0.627321,-0.070283,-835.143860,866.108154,439.643280,0.435690
3984,15.936000,-0.775360,-0.014838,0.627376,-0.070679,-834.999817,866.031311,439.745117,0.439238
3985,15.940000,-0.775343,-0.014539,0.627215,-0.072335,-834.850098,866.087158,439.813385,0.333928
3986,15.944000,-0.775409,-0.014345,0.627120,-0.072497,-834.734253,866.030518,439.996033,0.274221
3987,15.948000,-0.775599,-0.015249,0.626894,-0.072233,-834.604309,866.038086,440.281311,0.564696
3988,15.952000,-0.775533,-0.015336,0.627045,-0.071603,-834.425903,865.916321,440.404968,0.604595
3989,15.956000,-0.775309,-0.015690,0.627331,-0.071455,-834.319214,865.862122,440.523865,0.590659
3990,15.960000,-0.775266,-0.015929,0.627413,-0.071148,-834.246948,865.805481,440.668976,0.550617
3991,15.964000,-0.775137,-0.016383,0.627618,-0.070636,-834.199219,865.732056,440.845917,0.559952
3992,15.968000,-0.774446,-0.015908,0.628520,-0.070309,-834.131775,865.630127,440.848053,0.294785
3993,15.972000,-0.773830,-0.017291,0.629264,-0.070115,-834.116943,865.595459,440.947449,0.216437
3994,15.976000,-0.773556,-0.018272,0.629599,-0.069880,-834.062683,865.540283,441.116058,0.212959
3995,15.980000,-0.773198,-0.019211,0.630051,-0.069508,-833.985168,865.461121,441.248871,0.209587
3996,15.984000,-0.772791,-0.019951,0.630556,-0.069245,-833.909912,865.380493,441.374451,0.210863
3997,15.988000,-0.772402,-0.020282,0.631082,-0.068704,-833.825867,865.290344,441.476257,0.206605
3998,15.992000,-0.772162,-0.019632,0.631466,-0.068049,-833.714661,865.149414,441.635376,0.291779
3999,15.996000,-0.772307,-0.019895,0.631288,-0.067982,-833.543213,865.076050,441.903229,0.602865
4000,16.000000,-0.771101,-0.019652,0.632789,-0.067787,-833.468872,864.966125,441.783752,0.353982
4001,16.004000,-0.770216,-0.020208,0.633848,-0.067793,-833.365051,864.895569,441.727356,0.260233
4002,16.008000,-0.769287,-0.020377,0.634950,-0.067983,-833.162231,864.839661,441.624146,0.257126
4003,16.012000,-0.768677,-0.020015,0.635672,-0.068240,-833.037354,864.764038,441.636108,0.260854
4004,16.016000,-0.768506,-0.017392,0.636115,-0.066740,-832.913208,864.462524,441.772003,0.513881
4005,16.020000,-0.767880,-0.016990,0.636830,-0.067226,-832.777954,864.414246,441.779846,0.498044
4006,16.024000,-0.767016,-0.017481,0.637745,-0.068280,-832.569580,864.455322,441.764984,0.551206
4007,16.028000,-0.766231,-0.017306,0.638648,-0.068698,-832.442261,864.367188,441.744507,0.549526
4008,16.032000,-0.765276,-0.020099,0.639536,-0.070303,-832.277405,864.564331,441.689087,0.572456
4009,16.036000,-0.764474,-0.020292,0.640451,-0.070642,-832.163879,864.526489,441.671387,0.560366
4010,16.040000,-0.763738,-0.020767,0.641307,-0.070697,-832.081726,864.477600,441.716095,0.589442
4011,16.044000,-0.762942,-0.021344,0.642205,-0.070968,-831.936279,864.457031,441.735321,0.602457
4012,16.048000,-0.761556,-0.023330,0.643572,-0.072831,-831.819824,864.584229,441.632568,0.602595
4013,16.052000,-0.760660,-0.024143,0.644537,-0.073383,-831.681580,864.578369,441.666718,0.627539
4014,16.056000,-0.759872,-0.024750,0.645446,-0.073354,-831.547180,864.540344,441.714081,0.640600
4015,16.060000,-0.759013,-0.025233,0.646410,-0.073595,-831.406860,864.479736,441.756714,0.632639
4016,16.064000,-0.758507,-0.020801,0.647507,-0.070491,-831.249695,863.944458,441.881195,0.669521
4017,16.068000,-0.756729,-0.023338,0.649249,-0.072754,-831.162048,864.113220,441.699860,0.670936
4018,16.072000,-0.756325,-0.020741,0.650040,-0.070649,-830.925110,863.748352,441.857574,0.669595
4019,16.076000,-0.754769,-0.022917,0.651532,-0.072831,-830.792603,863.922302,441.829559,0.659124
4020,16.080000,-0.753901,-0.022853,0.652420,-0.073884,-830.606079,863.901062,441.841797,0.709432
4021,16.084000,-0.753407,-0.025129,0.652774,-0.075050,-830.343262,864.037781,442.000580,0.696375
4022,16.088000,-0.752918,-0.023719,0.653490,-0.074183,-830.080872,863.826416,442.096222,0.737509
4023,16.092000,-0.751862,-0.024407,0.654473,-0.075986,-829.927246,863.886658,442.128723,0.709217
4024,16.096000,-0.751390,-0.023177,0.655006,-0.076438,-829.648010,863.758301,442.226318,0.724989
4025,16.100000,-0.750847,-0.022931,0.655584,-0.076896,-829.407288,863.686035,442.298950,0.708003
4026,16.104000,-0.749439,-0.019513,0.657441,-0.075707,-829.316772,863.319763,442.209564,0.850207
4027,16.108000,-0.749038,-0.018767,0.657916,-0.075744,-829.029541,863.170349,442.308258,0.860978
4028,16.112000,-0.748009,-0.017465,0.659107,-0.075867,-828.847107,862.974243,442.229889,0.421403
4029,16.116000,-0.747849,-0.018619,0.659269,-0.075764,-828.620300,862.997009,442.523987,0.847864
4030,16.120000,-0.747195,-0.018950,0.660026,-0.075535,-828.408020,862.926086,442.619812,0.830662
4031,16.124000,-0.746397,-0.019487,0.660948,-0.075228,-828.175842,862.862061,442.741302,0.815702
4032,16.128000,-0.745514,-0.020389,0.661954,-0.074907,-827.913818,862.827026,442.835846,0.832083
4033,16.132000,-0.744628,-0.021100,0.662961,-0.074610,-827.667419,862.798950,442.976837,0.795898
4034,16.136000,-0.743739,-0.020080,0.664290,-0.071885,-827.370911,862.549744,443.065216,0.807594
4035,16.140000,-0.742431,-0.022612,0.665553,-0.072971,-827.205322,862.681824,443.174042,0.761862
4036,16.144000,-0.741617,-0.022700,0.666569,-0.071939,-826.981628,862.553223,443.304932,0.754055
4037,16.148000,-0.740434,-0.023479,0.667857,-0.071925,-826.740234,862.514648,443.398651,0.747330
4038,16.152000,-0.739265,-0.024208,0.669127,-0.071909,-826.534729,862.494019,443.469696,0.733531
4039,16.156000,-0.738909,-0.023362,0.669584,-0.071588,-826.292542,862.342957,443.740509,0.464883
4040,16.160000,-0.737730,-0.023810,0.670738,-0.072794,-826.056152,862.301636,443.842590,0.453960
4041,16.164000,-0.736493,-0.024355,0.672001,-0.073477,-825.852417,862.273743,443.889862,0.480794
4042,16.168000,-0.735403,-0.024571,0.673101,-0.074250,-825.649719,862.236023,443.953125,0.491589
4043,16.172000,-0.734364,-0.024434,0.674157,-0.075005,-825.421814,862.176086,443.985535,0.508294
4044,16.176000,-0.732866,-0.025013,0.675643,-0.076087,-825.172791,862.194580,443.847443,0.761484
4045,16.180000,-0.731949,-0.024465,0.676622,-0.076385,-824.955933,862.109192,443.844971,0.762753
4046,16.184000,-0.730965,-0.023717,0.677684,-0.076631,-824.702271,862.025696,443.857758,0.730652
4047,16.188000,-0.729556,-0.019849,0.679536,-0.074733,-824.493286,861.524902,443.645660,0.313619
4048,16.192000,-0.728543,-0.019127,0.680617,-0.074961,-824.235229,861.443970,443.644470,0.392877
4049,16.196000,-0.727666,-0.018764,0.681564,-0.074970,-823.965271,861.360657,443.682678,0.384430
4050,16.200000,-0.726720,-0.018613,0.682608,-0.074684,-823.705017,861.274353,443.711548,0.378724
4051,16.204000,-0.725498,-0.019636,0.683798,-0.075412,-823.370239,861.299683,443.687347,0.360634
4052,16.208000,-0.724568,-0.019749,0.684845,-0.074826,-823.075134,861.187317,443.693939,0.381263
4053,16.212000,-0.723950,-0.020051,0.685551,-0.074256,-822.768433,861.099609,443.801178,0.552275
4054,16.216000,-0.722907,-0.021684,0.686605,-0.074227,-822.448975,861.122314,443.834534,0.460263
4055,16.220000,-0.721117,-0.023754,0.688567,-0.072812,-822.194153,861.048279,443.703705,0.398336
4056,16.224000,-0.719781,-0.023970,0.690068,-0.071740,-821.979248,860.870544,443.691498,0.396013
4057,16.228000,-0.718032,-0.024591,0.691921,-0.071216,-821.741394,860.749634,443.659637,0.360976
4058,16.232000,-0.716419,-0.025095,0.693644,-0.070506,-821.577454,860.608032,443.564514,0.398968
4059,16.236000,-0.714075,-0.027763,0.695595,-0.073983,-821.325623,860.907227,443.417664,0.350605
4060,16.240000,-0.711781,-0.025715,0.698074,-0.073475,-821.157593,860.669739,443.152466,0.360717
4061,16.244000,-0.709667,-0.027824,0.700060,-0.074263,-820.796631,860.714111,443.097137,0.477450
4062,16.248000,-0.707995,-0.028349,0.701549,-0.075953,-820.620361,860.671448,443.127502,0.499134
4063,16.252000,-0.705427,-0.027277,0.704104,-0.076591,-820.332397,860.544922,442.884338,0.933893
4064,16.256000,-0.701541,-0.028021,0.707783,-0.078094,-820.177612,860.507874,442.330536,0.417525
4065,16.260000,-0.698431,-0.027905,0.710529,-0.081019,-820.078308,860.499634,441.914764,0.432541
4066,16.264000,-0.695396,-0.027597,0.713529,-0.080859,-819.815857,860.350220,441.367920,1.093879
4067,16.268000,-0.694653,-0.023164,0.714389,-0.081048,-819.491272,859.882629,441.569855,0.562214
4068,16.272000,-0.691236,-0.024307,0.717274,-0.084380,-819.255493,860.012817,440.932312,0.533010
4069,16.276000,-0.689181,-0.022603,0.719099,-0.086112,-818.975952,859.860596,440.759186,0.533293
4070,16.280000,-0.688297,-0.018446,0.720013,-0.086534,-818.702393,859.419495,440.840973,0.172500
4071,16.284000,-0.686656,-0.017045,0.721417,-0.088154,-818.382263,859.288269,440.746033,0.166365
4072,16.288000,-0.685925,-0.014142,0.721966,-0.089847,-818.072083,859.019592,440.836212,0.335894
4073,16.292000,-0.685497,-0.010572,0.722417,-0.089974,-817.733704,858.615295,440.843811,0.449569
4074,16.296000,-0.684479,-0.011324,0.723183,-0.091472,-817.415833,858.594177,440.783234,0.471769
4075,16.300000,-0.683031,-0.009539,0.724501,-0.092066,-817.092285,858.399109,440.719147,0.389415
4076,16.304000,-0.681987,-0.009710,0.725314,-0.093373,-816.791382,858.310669,440.716522,0.363185
4077,16.308000,-0.679905,-0.012106,0.727389,-0.092134,-816.584717,858.390442,440.450989,0.201076
4078,16.312000,-0.678764,-0.010774,0.728549,-0.091543,-816.300354,858.147095,440.419281,0.210215
4079,16.316000,-0.676478,-0.013063,0.730860,-0.089726,-816.126404,858.092346,440.248108,0.181386
4080,16.320000,-0.674567,-0.014578,0.732462,-0.090806,-815.688538,858.231506,440.113678,0.175661
4081,16.324000,-0.671451,-0.013408,0.735605,-0.088654,-815.492615,857.886597,439.537476,0.536023
4082,16.328000,-0.669320,-0.013500,0.737637,-0.087866,-815.301514,857.799133,439.319183,0.559763
4083,16.332000,-0.667010,-0.014140,0.739709,-0.087911,-815.047058,857.797974,439.108276,0.519142
4084,16.336000,-0.665076,-0.013614,0.741496,-0.087585,-814.776978,857.675537,438.913544,0.525193
4085,16.340000,-0.662545,-0.014053,0.743695,-0.088053,-814.578796,857.662720,438.651031,0.586569
4086,16.344000,-0.658577,-0.016594,0.746877,-0.090420,-814.441711,857.895020,438.027740,0.260908
4087,16.348000,-0.655857,-0.017342,0.749164,-0.091129,-814.225037,857.954102,437.686401,0.288966
4088,16.352000,-0.652656,-0.019034,0.751537,-0.094180,-813.915466,858.174316,437.271820,0.218360
4089,16.356000,-0.649316,-0.022458,0.754057,-0.096345,-813.711609,858.534058,436.846191,0.352838
4090,16.360000,-0.646583,-0.024942,0.756116,-0.097966,-813.522400,858.708618,436.572723,0.214591
4091,16.364000,-0.643332,-0.021176,0.759194,-0.096437,-813.397949,858.281921,436.159027,0.242489
4092,16.368000,-0.639774,-0.022218,0.761849,-0.098904,-813.148438,858.415894,435.605255,0.280195
4093,16.372000,-0.636909,-0.024908,0.764047,-0.099794,-813.071716,858.672546,435.470123,0.485381
4094,16.376000,-0.634393,-0.015472,0.766921,-0.095593,-812.872803,857.647034,435.115112,0.530290
4095,16.380000,-0.629091,-0.023544,0.770450,-0.100485,-812.791138,858.423096,434.365631,0.333593
4096,16.384000,-0.624762,-0.029353,0.773448,-0.102898,-812.714661,858.932129,433.873138,0.748450
4097,16.388000,-0.621187,-0.024260,0.776810,-0.100521,-812.604370,858.341431,433.376282,0.500074
